ID,Date,Element,Data_Value
CI000085585,2008-06-27,TMAX,172
CI000085585,2006-12-31,TMAX,235
CI000085585,2006-12-31,TMIN,179
CI000085585,2008-12-14,TMIN,157
CI000085585,2009-11-03,TMAX,154
CI000085585,2009-07-07,TMAX,185
CI000085585,2008-05-21,TMIN,167
CI000085585,2008-12-14,TMAX,207
CI000085585,2009-03-30,TMAX,218
CI000085585,2005-01-14,TMAX,192
CI000085585,2012-12-10,TMAX,187
CI000085585,2012-12-10,TMIN,140
CI000085585,2010-11-19,TMIN,143
CI000085585,2005-11-25,TMIN,142
CI000085585,2014-07-03,TMAX,142
CI000085585,2008-02-21,TMIN,193
CI000085585,2011-01-24,TMAX,236
CI000085585,2011-01-02,TMAX,203
CI000085585,2014-07-03,TMIN,76
CI000085585,2007-05-14,TMAX,183
CI000085585,2007-05-14,TMIN,120
CI000085585,2012-09-10,TMIN,77
CI000085585,2008-02-21,TMAX,231
CI000085585,2014-11-06,TMIN,120
CI000085585,2008-12-04,TMAX,182
CI000085585,2010-11-29,TMIN,126
CI000085585,2013-11-14,TMAX,179
CI000085585,2010-11-24,TMIN,129
CI000085585,2014-09-19,TMIN,122
CI000085585,2015-05-16,TMAX,214
CI000085585,2014-10-18,TMIN,125
CI000085585,2015-10-29,TMIN,105
CI000085585,2006-12-04,TMIN,121
CI000085585,2015-10-31,TMIN,118
CI000085585,2009-05-24,TMIN,156
CI000085585,2006-12-04,TMAX,194
CI000085585,2014-04-04,TMIN,120
CI000085585,2009-01-31,TMAX,249
CI000085585,2009-01-31,TMIN,172
CI000085585,2010-04-16,TMIN,147
CI000085585,2015-05-25,TMAX,167
CI000085585,2013-01-18,TMIN,162
CI000085585,2012-01-01,TMIN,158
CI000085585,2006-03-24,TMAX,234
CI000085585,2010-05-19,TMAX,175
CI000085585,2014-10-18,TMAX,177
CI000085585,2014-04-04,TMAX,189
CI000085585,2012-01-01,TMAX,226
CI000085585,2011-09-25,TMIN,94
CI000085585,2015-04-06,TMIN,180
CI000085585,2008-08-19,TMAX,155
CI000085585,2011-06-10,TMIN,145
CI000085585,2015-05-16,TMIN,152
CI000085585,2011-09-16,TMAX,168
CI000085585,2007-01-08,TMAX,210
CI000085585,2012-05-03,TMAX,223
CI000085585,2012-11-06,TMIN,125
CI000085585,2011-01-04,TMAX,222
CI000085585,2009-11-12,TMIN,112
CI000085585,2006-03-20,TMAX,210
CI000085585,2010-05-15,TMIN,121
CI000085585,2008-09-16,TMAX,183
CI000085585,2014-12-01,TMIN,132
CI000085585,2009-11-12,TMAX,161
CI000085585,2012-03-08,TMAX,231
CI000085585,2007-11-12,TMAX,159
CI000085585,2008-10-29,TMAX,152
CI000085585,2005-05-30,TMIN,102
CI000085585,2012-03-08,TMIN,167
CI000085585,2009-11-10,TMAX,163
CI000085585,2012-01-10,TMAX,226
CI000085585,2013-08-02,TMIN,100
CI000085585,2014-02-12,TMAX,202
CI000085585,2010-05-25,TMIN,120
CI000085585,2015-07-30,TMIN,111
CI000085585,2011-05-14,TMIN,145
CI000085585,2014-10-28,TMIN,110
CI000085585,2008-10-29,TMIN,119
CI000085585,2013-08-05,TMAX,170
CI000085585,2009-01-16,TMIN,175
CI000085585,2014-01-06,TMAX,220
CI000085585,2014-01-06,TMIN,168
CI000085585,2015-04-12,TMAX,221
CI000085585,2005-06-25,TMIN,118
CI000085585,2008-07-04,TMIN,146
CI000085585,2013-03-25,TMAX,231
CI000085585,2007-04-22,TMAX,176
CI000085585,2011-12-08,TMAX,194
CI000085585,2010-05-15,TMAX,162
CI000085585,2008-09-25,TMIN,93
CI000085585,2010-08-27,TMAX,151
CI000085585,2013-11-03,TMAX,181
CI000085585,2007-04-22,TMIN,99
CI000085585,2013-08-05,TMIN,86
CI000085585,2010-08-27,TMIN,86
CI000085585,2008-07-20,TMAX,145
CI000085585,2014-12-31,TMAX,224
CI000085585,2011-08-13,TMAX,161
CI000085585,2009-02-04,TMIN,180
CI000085585,2014-12-31,TMIN,160
CI000085585,2012-09-01,TMIN,98
CI000085585,2009-01-28,TMAX,214
CI000085585,2013-08-02,TMAX,163
CI000085585,2007-11-05,TMIN,130
CI000085585,2014-10-02,TMIN,94
CI000085585,2014-03-06,TMIN,152
CI000085585,2007-11-12,TMIN,113
CI000085585,2005-04-15,TMIN,146
CI000085585,2013-08-16,TMIN,89
CI000085585,2013-08-16,TMAX,171
CI000085585,2007-06-29,TMAX,161
CI000085585,2007-09-06,TMAX,167
CI000085585,2008-09-16,TMIN,117
CI000085585,2006-03-28,TMIN,154
CI000085585,2013-06-28,TMAX,179
CI000085585,2013-03-10,TMAX,241
CI000085585,2009-10-31,TMAX,191
CI000085585,2014-11-11,TMAX,160
CI000085585,2014-11-11,TMIN,130
CI000085585,2012-10-20,TMIN,142
CI000085585,2012-10-20,TMAX,179
CI000085585,2013-03-09,TMIN,151
CI000085585,2014-07-16,TMAX,157
CI000085585,2007-01-20,TMIN,160
CI000085585,2015-04-14,TMAX,215
CI000085585,2015-03-21,TMIN,128
CI000085585,2008-05-22,TMAX,192
CI000085585,2008-07-20,TMIN,114
CI000085585,2007-09-06,TMIN,107
CI000085585,2006-06-07,TMAX,176
CI000085585,2006-03-20,TMIN,168
CI000085585,2014-12-01,TMAX,167
CI000085585,2014-02-12,TMIN,175
CI000085585,2006-06-07,TMIN,152
CI000085585,2011-06-25,TMIN,106
CI000085585,2013-03-24,TMAX,220
CI000085585,2005-09-23,TMAX,154
CI000085585,2009-10-31,TMIN,147
CI000085585,2015-04-14,TMIN,145
CI000085585,2005-05-30,TMAX,168
CI000085585,2014-03-06,TMAX,206
CI000085585,2011-12-22,TMAX,222
CI000085585,2011-12-22,TMIN,161
CI000085585,2005-07-12,TMIN,120
CI000085585,2007-11-20,TMIN,115
CI000085585,2011-04-09,TMIN,140
CI000085585,2005-06-25,TMAX,180
CI000085585,2015-08-21,TMIN,116
CI000085585,2011-09-16,TMIN,109
CI000085585,2013-09-23,TMIN,113
CI000085585,2005-06-01,TMAX,190
CI000085585,2008-03-30,TMIN,152
CI000085585,2011-11-16,TMIN,127
CI000085585,2005-04-28,TMIN,144
CI000085585,2005-06-01,TMIN,148
CI000085585,2014-08-18,TMAX,163
CI000085585,2008-07-14,TMIN,158
CI000085585,2014-08-18,TMIN,85
CI000085585,2012-08-05,TMIN,81
CI000085585,2012-08-05,TMAX,154
CI000085585,2008-12-04,TMIN,149
CI000085585,2010-02-21,TMIN,153
CI000085585,2010-06-13,TMIN,104
CI000085585,2005-10-13,TMAX,162
CI000085585,2011-04-09,TMAX,194
CI000085585,2007-01-02,TMIN,148
CI000085585,2007-02-07,TMAX,209
CI000085585,2011-11-19,TMIN,113
CI000085585,2007-11-19,TMIN,121
CI000085585,2007-01-08,TMIN,139
CI000085585,2013-07-07,TMAX,135
CI000085585,2013-08-01,TMIN,96
CI000085585,2012-11-06,TMAX,195
CI000085585,2008-03-30,TMAX,212
CI000085585,2009-11-07,TMAX,149
CI000085585,2014-05-20,TMAX,173
CI000085585,2008-05-21,TMAX,204
CI000085585,2008-06-03,TMIN,129
CI000085585,2012-06-06,TMIN,114
CI000085585,2006-06-29,TMAX,168
CI000085585,2006-04-29,TMAX,182
CI000085585,2013-03-08,TMAX,224
CI000085585,2005-11-09,TMAX,178
CI000085585,2012-06-06,TMAX,142
CI000085585,2009-07-07,TMIN,112
CI000085585,2013-03-08,TMIN,137
CI000085585,2013-03-17,TMIN,142
CI000085585,2013-01-09,TMIN,156
CI000085585,2006-06-17,TMIN,128
CI000085585,2014-05-20,TMIN,121
CI000085585,2009-11-07,TMIN,91
CI000085585,2013-07-05,TMAX,151
CI000085585,2013-07-05,TMIN,76
CI000085585,2006-06-29,TMIN,148
CI000085585,2012-09-01,TMAX,181
CI000085585,2009-10-10,TMAX,190
CI000085585,2012-12-21,TMIN,109
CI000085585,2013-11-03,TMIN,117
CI000085585,2009-02-23,TMIN,174
CI000085585,2011-11-13,TMIN,123
CI000085585,2014-04-30,TMAX,196
CI000085585,2012-06-10,TMIN,132
CI000085585,2009-11-10,TMIN,114
CI000085585,2014-12-04,TMIN,107
CI000085585,2012-01-10,TMIN,139
CI000085585,2012-07-25,TMAX,128
CI000085585,2006-01-15,TMIN,168
CI000085585,2014-04-30,TMIN,141
CI000085585,2015-11-08,TMIN,112
CI000085585,2015-07-12,TMAX,173
CI000085585,2007-08-10,TMAX,135
CI000085585,2007-08-10,TMIN,61
CI000085585,2009-01-16,TMAX,222
CI000085585,2015-07-12,TMIN,126
CI000085585,2013-03-25,TMIN,166
CI000085585,2015-04-12,TMIN,144
CI000085585,2012-11-08,TMIN,115
CI000085585,2005-12-18,TMAX,192
CI000085585,2015-11-08,TMAX,173
CI000085585,2012-12-21,TMAX,198
CI000085585,2010-11-16,TMIN,136
CI000085585,2015-02-12,TMIN,168
CI000085585,2010-11-16,TMAX,161
CI000085585,2006-10-01,TMIN,83
CI000085585,2015-02-12,TMAX,200
CI000085585,2007-11-19,TMAX,166
CI000085585,2007-04-24,TMIN,133
CI000085585,2010-02-21,TMAX,195
CI000085585,2014-11-06,TMAX,178
CI000085585,2008-05-16,TMIN,174
CI000085585,2011-07-27,TMAX,139
CI000085585,2008-09-25,TMAX,172
CI000085585,2011-11-16,TMAX,181
CI000085585,2006-01-15,TMAX,228
CI000085585,2010-03-16,TMIN,148
CI000085585,2005-10-13,TMIN,106
CI000085585,2006-10-01,TMAX,165
CI000085585,2012-11-08,TMAX,190
CI000085585,2007-01-02,TMAX,198
CI000085585,2008-06-03,TMAX,183
CI000085585,2005-12-18,TMIN,146
CI000085585,2009-11-23,TMIN,143
CI000085585,2015-05-06,TMAX,194
