ID,Date,Element,Data_Value
BLM00085244,2005-03-03,TMAX,340
BLM00085245,2008-02-28,TMIN,210
BLM00085264,2005-01-25,TMIN,157
BLM00085268,2015-09-12,TMAX,190
BLM00085264,2005-01-25,TMAX,190
BLM00085244,2008-06-30,TMAX,286
BLM00085244,2013-10-27,TMAX,314
BRM00083208,2008-09-22,TMIN,137
BLM00085196,2010-09-14,TMAX,200
BLM00085244,2014-08-16,TMAX,314
BLM00085264,2005-02-10,TMIN,137
BLM00085245,2007-09-21,TMAX,340
BLM00085245,2011-05-15,TMAX,280
BLM00085207,2005-12-13,TMAX,337
BLM00085207,2015-07-16,TMAX,234
BLM00085247,2006-04-28,TMAX,350
BLM00085207,2012-11-29,TMAX,323
BLM00085264,2005-02-10,TMAX,236
BLM00085268,2015-08-01,TMAX,346
BLM00085245,2008-02-29,TMIN,215
BLM00085268,2010-01-17,TMAX,348
BRM00083208,2007-08-03,TMIN,167
BLM00085247,2005-05-24,TMAX,280
BLM00085268,2008-06-25,TMIN,67
BLM00085264,2007-03-10,TMIN,135
BLM00085245,2008-05-20,TMIN,232
BLM00085247,2011-03-03,TMAX,305
BRM00083208,2009-06-26,TMIN,176
BLM00085244,2006-12-16,TMIN,238
BLM00085247,2012-07-04,TMAX,324
BLM00085247,2005-05-09,TMIN,170
BLM00085196,2010-01-21,TMAX,310
BLM00085247,2006-04-28,TMIN,170
BLM00085210,2007-03-02,TMAX,338
BRM00083208,2007-08-10,TMIN,202
BLM00085196,2010-03-21,TMAX,320
BLM00085245,2013-12-12,TMAX,335
BLM00085268,2010-03-21,TMAX,360
BLM00085245,2007-09-21,TMIN,240
BLM00085207,2011-11-20,TMAX,338
BLM00085244,2015-11-02,TMAX,242
BLM00085207,2008-05-11,TMIN,169
BLM00085247,2011-05-20,TMAX,314
BLM00085207,2005-12-07,TMAX,280
BLM00085264,2006-12-26,TMAX,220
BLM00085245,2014-08-28,TMAX,302
BLM00085207,2008-05-11,TMAX,198
BLM00085245,2009-06-12,TMAX,240
BLM00085247,2012-05-30,TMAX,334
BLM00085245,2008-08-21,TMAX,286
BLM00085195,2007-01-08,TMAX,273
BLM00085196,2005-06-22,TMIN,140
BLM00085207,2010-04-22,TMAX,340
BR000082861,2009-08-22,TMAX,393
BLM00085268,2008-12-17,TMAX,363
BLM00085195,2007-07-19,TMIN,141
BLM00085175,2008-07-15,TMIN,196
BLM00085268,2008-12-17,TMIN,213
BR000082861,2009-08-22,TMIN,223
BR000956000,2006-09-24,TMIN,201
BLM00085244,2013-09-08,TMAX,336
BLM00085268,2005-06-10,TMIN,180
BLM00085247,2007-01-04,TMIN,240
BLM00085196,2010-01-23,TMAX,330
BLM00085244,2005-03-03,TMIN,222
BLM00085244,2005-05-10,TMAX,304
BLM00085207,2009-09-24,TMAX,288
BLM00085207,2006-11-02,TMIN,200
BLM00085245,2015-05-29,TMAX,223
BRM00083208,2010-05-18,TMAX,308
BLM00085210,2006-03-23,TMAX,330
BLM00085245,2009-02-02,TMAX,300
BLM00085196,2014-05-10,TMAX,290
BLM00085244,2007-04-25,TMIN,228
BLM00085196,2011-10-27,TMAX,330
BLM00085245,2008-02-29,TMAX,266
BRM00083208,2011-08-22,TMIN,107
BLM00085247,2011-07-27,TMAX,344
BLM00085264,2005-05-03,TMAX,224
BRM00082562,2015-12-03,TMIN,258
BR000956000,2011-06-26,TMIN,223
BLM00085247,2008-10-28,TMIN,220
BLM00085195,2007-07-19,TMAX,307
BR000956000,2015-08-01,TMIN,158
BLM00085210,2005-09-20,TMIN,155
BR000956000,2012-05-24,TMIN,218
BRM00083208,2007-04-10,TMIN,211
BLM00085268,2005-06-10,TMAX,325
BLM00085244,2008-09-17,TMIN,170
BR000956000,2011-03-29,TMAX,316
BLM00085244,2008-09-17,TMAX,312
BRM00083208,2010-02-28,TMIN,218
BLM00085247,2010-05-26,TMAX,294
BR000082861,2008-07-05,TMAX,352
BLM00085196,2014-01-16,TMAX,290
BLM00085245,2015-11-02,TMAX,235
BR000956000,2013-09-19,TMIN,219
BR000082861,2011-04-25,TMIN,233
BLM00085247,2005-10-22,TMAX,380
BLM00085175,2006-04-20,TMAX,292
BR000956000,2007-11-15,TMIN,220
BR000082861,2012-05-09,TMAX,361
BLM00085245,2015-04-16,TMAX,312
BR000956000,2007-08-10,TMIN,170
BR000956000,2015-09-05,TMIN,208
BLM00085196,2013-12-03,TMAX,340
BLM00085207,2012-09-25,TMAX,299
BLM00085247,2005-06-09,TMIN,190
BLM00085244,2014-01-25,TMAX,290
BLM00085247,2009-07-21,TMAX,324
BLM00085244,2012-04-28,TMAX,210
BLM00085244,2014-01-25,TMIN,172
BLM00085268,2005-09-20,TMIN,102
BLM00085207,2005-01-06,TMAX,320
BLM00085244,2012-12-19,TMAX,320
BLM00085196,2014-01-16,TMIN,196
BLM00085268,2009-09-26,TMAX,396
BLM00085247,2009-01-22,TMAX,367
BRM00083208,2006-01-24,TMIN,216
BLM00085196,2014-10-30,TMAX,311
BLM00085195,2006-04-17,TMIN,117
BLM00085175,2006-04-28,TMIN,181
BLM00085207,2011-10-22,TMAX,345
BLM00085268,2008-04-11,TMIN,191
BLM00085245,2006-12-04,TMAX,300
BLM00085247,2012-05-31,TMAX,302
BLM00085268,2005-09-20,TMAX,340
BLM00085175,2008-12-05,TMIN,181
BLM00085207,2012-10-01,TMAX,344
BLM00085244,2013-11-11,TMAX,301
BLM00085175,2007-06-11,TMIN,183
BRM00083208,2012-09-06,TMAX,346
BLM00085196,2011-04-21,TMAX,315
BLM00085244,2009-08-02,TMAX,305
BLM00085268,2012-12-21,TMAX,350
BLM00085245,2011-01-27,TMAX,328
BLM00085264,2006-11-27,TMAX,263
BR000956000,2008-06-12,TMAX,324
BRM00083208,2012-09-06,TMIN,212
BLM00085210,2007-03-17,TMIN,231
BLM00085207,2015-11-05,TMAX,248
BLM00085245,2008-12-19,TMIN,220
BR000956000,2007-03-16,TMIN,206
BLM00085196,2008-08-15,TMIN,190
BLM00085244,2006-12-16,TMAX,334
BRM00083208,2007-12-26,TMIN,204
BLM00085268,2006-01-08,TMAX,314
BLM00085195,2006-07-03,TMAX,296
BLM00085196,2007-03-06,TMAX,320
BLM00085175,2008-12-05,TMAX,337
BLM00085195,2006-07-03,TMIN,171
BR000956000,2011-11-26,TMIN,225
BLM00085244,2013-12-12,TMAX,337
BLM00085247,2005-10-22,TMIN,210
BRM00083208,2012-11-28,TMIN,223
BLM00085196,2012-02-23,TMAX,275
BLM00085207,2007-12-11,TMIN,208
BLM00085175,2007-01-04,TMIN,241
BLM00085207,2007-07-04,TMAX,313
BRM00083208,2012-11-28,TMAX,306
BLM00085247,2007-03-16,TMAX,302
BLM00085247,2005-10-31,TMIN,170
BLM00085268,2006-01-08,TMIN,226
BLM00085247,2009-06-24,TMAX,160
BLM00085247,2008-06-17,TMIN,60
BLM00085244,2010-12-12,TMAX,344
BLM00085244,2006-01-24,TMIN,230
BRM00082562,2014-03-09,TMIN,228
BR000956000,2015-01-15,TMIN,217
BLM00085244,2012-02-15,TMAX,315
BLM00085264,2006-11-27,TMIN,162
BLM00085175,2007-02-07,TMIN,239
BR000082861,2012-08-20,TMAX,361
BR000082861,2012-08-20,TMIN,190
BLM00085175,2006-04-20,TMIN,173
BLM00085245,2015-02-21,TMAX,297
BLM00085207,2014-01-08,TMAX,315
BLM00085196,2008-06-20,TMAX,274
BLM00085207,2005-09-22,TMAX,354
BLM00085245,2015-06-05,TMAX,300
BLM00085195,2005-03-27,TMIN,208
BRM00082562,2014-01-16,TMIN,216
BLM00085247,2007-03-16,TMIN,225
BLM00085268,2011-05-14,TMAX,310
BLM00085247,2008-06-17,TMAX,293
BLM00085268,2007-03-01,TMIN,223
BLM00085247,2010-01-24,TMAX,325
BLM00085245,2008-12-19,TMAX,332
BLM00085207,2005-01-06,TMIN,222
BLM00085196,2008-08-15,TMAX,330
BLM00085268,2010-06-07,TMAX,317
BLM00085244,2006-01-24,TMAX,313
BLM00085247,2007-04-21,TMIN,195
BLM00085196,2015-12-03,TMAX,341
BLM00085268,2006-04-29,TMAX,336
BLM00085196,2007-12-25,TMIN,215
BLM00085244,2005-09-22,TMIN,203
BLM00085175,2011-07-27,TMAX,345
BLM00085210,2005-08-23,TMIN,237
BLM00085244,2008-04-07,TMAX,300
BR000956000,2011-06-25,TMAX,338
BRM00082562,2005-11-12,TMAX,340
BLM00085264,2008-01-14,TMAX,230
BLM00085175,2007-06-11,TMAX,320
BLM00085268,2005-11-01,TMIN,160
BLM00085268,2012-06-01,TMAX,284
BLM00085247,2013-04-27,TMAX,333
BLM00085245,2009-01-25,TMAX,342
BLM00085196,2011-10-30,TMAX,248
BLM00085207,2009-11-26,TMAX,335
BLM00085196,2008-03-15,TMAX,283
BLM00085196,2007-12-25,TMAX,330
BLM00085207,2011-05-15,TMAX,278
BLM00085196,2006-12-24,TMIN,213
BLM00085196,2006-12-24,TMAX,300
BLM00085268,2005-06-28,TMAX,314
BLM00085207,2015-04-16,TMAX,305
BLM00085268,2008-09-22,TMIN,74
BLM00085268,2009-08-22,TMAX,292
BRM00083208,2011-01-22,TMIN,206
BLM00085247,2011-08-01,TMAX,120
BR000956000,2012-06-01,TMIN,206
