ID,Date,Element,Data_Value
SU000062641,2005-12-09,TMIN,235
SU000062641,2007-01-20,TMIN,193
SU000062641,2013-05-10,TMAX,357
SU000062641,2005-02-20,TMIN,205
SU000062641,2009-02-25,TMIN,210
SU000062641,2010-08-03,TMAX,461
SU000062641,2007-10-09,TMIN,250
SU000062641,2013-06-22,TMAX,444
SU000062641,2006-01-02,TMIN,217
SU000062641,2010-04-04,TMAX,335
SU000062641,2008-06-18,TMAX,391
SU000062641,2007-09-22,TMAX,394
SU000062641,2006-08-24,TMAX,446
SU000062641,2013-04-16,TMIN,224
SU000062641,2013-02-16,TMAX,290
SU000062641,2009-01-31,TMIN,225
SU000062641,2008-06-18,TMIN,300
SU000062641,2008-11-20,TMIN,230
SU000062641,2013-10-20,TMAX,336
SU000062641,2010-09-28,TMIN,270
SU000062641,2006-08-24,TMIN,320
SU000062641,2006-04-17,TMAX,315
SU000062641,2010-08-02,TMIN,347
SU000062641,2006-11-16,TMIN,247
SU000062641,2005-10-24,TMIN,253
SU000062641,2009-07-27,TMAX,435
SU000062641,2005-12-06,TMAX,315
SU000062641,2010-04-04,TMIN,245
SU000062641,2006-02-25,TMIN,186
SU000062641,2013-11-03,TMAX,314
SU000062641,2010-12-16,TMIN,230
SU000062641,2005-02-20,TMAX,304
SU000062641,2010-08-02,TMAX,460
SU000062641,2007-04-19,TMAX,345
SU000062641,2008-11-20,TMAX,330
SU000062641,2008-04-27,TMIN,280
SU000062641,2007-12-23,TMAX,278
SU000062641,2006-11-23,TMAX,304
SU000062641,2006-08-29,TMAX,426
SU000062641,2013-05-07,TMIN,265
SU000062641,2008-09-03,TMAX,402
SU000062641,2009-02-25,TMAX,274
SU000062641,2006-08-29,TMIN,286
SU000062641,2007-02-09,TMIN,182
SU000062641,2008-11-18,TMAX,334
SU000062641,2006-04-28,TMIN,200
SU000062641,2013-12-13,TMAX,256
SU000062641,2010-06-02,TMAX,416
SU000062641,2010-03-15,TMAX,332
SU000062641,2006-03-17,TMIN,200
SU000062641,2008-07-18,TMAX,480
SU000062641,2013-11-13,TMIN,260
SU000062641,2007-02-27,TMIN,180
SU000062641,2009-01-10,TMAX,267
SU000062641,2013-09-17,TMAX,418
SU000062641,2008-02-07,TMIN,219
SU000062641,2012-06-03,TMAX,445
SU000062641,2008-11-17,TMAX,307
SU000062641,2006-01-04,TMIN,228
SU000062641,2006-01-04,TMAX,316
SU000062641,2007-08-15,TMAX,417
SU000062641,2008-03-24,TMIN,210
SU000062641,2006-03-17,TMAX,307
SU000062641,2007-08-15,TMIN,290
SU000062641,2009-02-27,TMIN,235
SU000062641,2005-01-24,TMIN,153
SU000062641,2005-01-24,TMAX,252
